ACK_ID,PROVIDER_EXCLUDE_IND
"20191011133918P030068668545001","1"
"20191011133918P030068668561001","1"
"20191011133918P030072378759001","1"
"20191011133918P040030365231001","1"
"20191011133925P030003557385001","2"
"20191011133930P030072380407001","1"
"20191011133930P030072380535001","1"
"20191011133931P040030365535001","1"
"20191011133933P040030365599001","1"
"20191011133934P030072380887001","1"
"20191011133949P030003557609001","1"
"20191011133950P040075581105001","1"
"20191011133957P030072383095001","1"
"20191011134001P030072383527001","1"
"20191011134006P040075582001001","1"
"20191011134011P040003797845001","1"
"20191011134012P030072384327001","2"
"20191011134013P030072384375001","1"
"20191011134022P030072385175001","1"
"20191011134025P030072385367001","1"
"20191011134040P030049772045001","2"
"20191011134043P030049772125001","2"
"20191011134044P040075455495001","2"
"20191011134049P030049772349001","1"
"20191011134105P030049772621001","2"
"20191011134112P040075456743001","2"
"20191011134113P040075456775001","1"
"20191011134124P040075586033001","2"
"20191011134135P030049773277001","1"
"20191011134152P030049773645001","2"
"20191011134156P030049773693001","2"
"20191011134156P040003228569001","1"
"20191011134158P040075459271001","1"
"20191011134159P030049773725001","1"
"20191011134202P030049773757001","1"
"20191011134204P040075459607001","1"
"20191011134211P040003228601001","1"
"20191011134211P040075459815001","2"
"20191011134220P040003228649001","1"
"20191011134227P030039053487001","2"
"20191011134227P040075460279001","1"
"20191011134236P030039053551001","1"
"20191011134249P030068679153001","1"
"20191011134256P030049774541001","1"
"20191011134259P030039053727001","1"
"20191011134303P040075461655001","2"
"20191011134304P040003228809001","1"
"20191011134306P040075591553001","2"
"20191011134309P030039053823001","1"
"20191011134309P040075591649001","1"
"20191011134317P040075592129001","1"
"20191011134318P030072396903001","2"
"20191011134318P040075592257001","1"
"20191011134320P030003559493001","1"
"20191011134328P030003559637001","2"
"20191011134329P040075592817001","1"
"20191011134336P030068682465001","1"
"20191011134339P040075463511001","1"
"20191011134342P030049775789001","2"
"20191011134348P040075464311001","1"
"20191011134349P040075464407001","1"
"20191011134355P030049776461001","2"
"20191011134406P040075465735001","2"
"20191011134412P030039054383001","1"
"20191011134416P030049777085001","2"
"20191011134421P030049777325001","1"
"20191011134422P040075466999001","1"
"20191011134427P040075467383001","2"
"20191011134433P030049777965001","2"
"20191011134436P040075468087001","1"
"20191011134436P040075596017001","1"
"20191011134438P030068685633001","2"
"20191011134440P030003558585001","2"
"20191011134445P030072402391001","1"
"20191011134447P040075468551001","2"
"20191011134451P030068686305001","1"
"20191011134452P030068686353001","2"
"20191011134458P030003560101001","1"
"20191011134516P040003229625001","1"
"20191011134519P030068687905001","2"
"20191011134530P030072404695001","2"
"20191011134544P030072405687002","2"
"20191011134544P030072405687003","2"
"20191011134544P030072405687004","2"
"20191011134544P030072405687005","2"
"20191011134544P030072405687006","2"
"20191011134544P030072405687009","2"
"20191011134544P030072405751001","1"
"20191011134545P040075473463001","1"
"20191011134549P040075597745001","1"
"20191011134550P030072406231001","2"
"20191011134559P040075597969001","1"
"20191011134602P030072407703001","1"
"20191011134607P040075475847001","1"
"20191011134609P040075476023001","2"
"20191011134617P040075598433001","1"
"20191011134620P030072409239001","1"
"20191011134625P040075598657001","1"
"20191011134640P030072411175001","2"
"20191011134641P030072411207001","2"
"20191011134646P040075479335001","2"
"20191011134646P040075599233001","2"
"20191011134656P030072412583001","1"
"20191011134700P030072413143001","2"
"20191011134700P040075480247001","1"
"20191011134704P040075480711001","1"
"20191011134707P030039056207001","1"
"20191011134709P030049780589001",
"20191011134712P040003230105001","2"
"20191011134721P030049781005002","2"
"20191011134721P030049781005005","1"
"20191011134730P030068692529001","1"
"20191011134730P040075482919001","1"
"20191011134738P030049781341001","2"
"20191011134739P030039056543001","2"
"20191011134744P030049781517001","1"
"20191011134747P040075484439001","1"
"20191011134755P030068694017001","1"
"20191011134757P030039056719001","1"
"20191011134805P030068694705001","1"
"20191011134808P030072418359001","1"
"20191011134810P030072418519001","2"
"20191011134814P030072418631001","1"
"20191011134816P040075601249001","2"
"20191011134817P030072418759001","1"
"20191011134818P040075601265001","1"
"20191011134820P040075601281001","1"
"20191011134821P030072419111001","1"
"20191011134827P030003559801001","2"
"20191011134829P030072419671001","2"
"20191011134834P030072419975001","1"
"20191011134902P040075603281001","1"
"20191011134903P030068699985001","2"
"20191011134908P030068700561001","1"
"20191011134919P030072422759001","2"
"20191011134923P030072422999001","1"
"20191011134928P040075604225001","1"
"20191011134930P030072423319001","1"
"20191011134934P030072423559001","2"
"20191011134935P030072423655001","1"
"20191011134935P040048450509001","2"
"20191011134941P030003561637001","2"
"20191011134942P040030370463001","2"
"20191011134948P040030370543001","1"
"20191011134948P040030370559001","2"
"20191011134955P030072424711001","1"
"20191011134956P030072424791001","1"
"20191011134956P040030370735001","2"
"20191011134959P040030370799001","2"
"20191011135001P030068705377001","1"
"20191011135004P030072425239001","1"
"20191011135005P040030370895001","1"
"20191011135005P040030370911001","2"
"20191011135016P040075607777001","2"
"20191011135017P040075607825001","2"
"20191011135028P040075608513001","1"
"20191011135029P030072427223001","1"
"20191011135036P040075495143001","1"
"20191011135036P040075495175001","1"
"20191011135036P040075495191001","2"
"20191011135047P040075495735002","1"
"20191011135050P030049783997001","1"
"20191011135053P030039059231001","1"
"20191011135054P030049784093001","2"
"20191011135055P040003230681001","1"
"20191011135059P030049784317001","2"
"20191011135102P040075496711001","1"
"20191011135111P030049784605001","2"
"20191011135120P030049785117001","2"
"20191011135125P030049785389001","1"
"20191011135130P040048453725001","1"
"20191011135135P030049785853001","2"
"20191011135139P030049786093001","2"
"20191011135147P030049786301001","2"
"20191011135147P030049786301002","2"
"20191011135147P030049786301003","2"
"20191011135208P030068712369001","1"
"20191011135208P040075499447001","2"
"20191011135209P030068712401001","1"
"20191011135209P040075499511001","2"
"20191011135211P030068712609001","1"
"20191011135214P030049786909001","1"
"20191011135214P030049786941001","1"
"20191011135215P040075499943001","1"
"20191011135217P030049787053001","2"
"20191011135217P030049787069001","1"
"20191011135217P040075615489001","1"
"20191011135221P030072433751001","2"
"20191011135223P030072433863001","2"
"20191011135223P030072433895001","1"
"20191011135228P040048455197005","1"
"20191011135236P040048455629001","1"
"20191011135237P030068714641005","2"
"20191011135240P040048455853001","1"
"20191011135244P040048456221001","1"
"20191011135248P040048456477001","2"
"20191011135250P040075617073001","2"
"20191011135251P030003560873001","1"
"20191011135257P030003560905001","2"
"20191011135300P040075617425001","1"
"20191011135303P030072435799001","2"
"20191011135310P040075617601001","1"
"20191011135314P030072436135001","1"
"20191011135316P030049787597001","1"
"20191011135316P040075504023001","1"
"20191011135317P030049787629001","2"
"20191011135327P030068718273001","1"
"20191011135328P030068718401001","2"
"20191011135328P030068718465001","2"
"20191011135330P030068718593001","1"
"20191011135330P030068718689001","2"
"20191011135337P040003800181001","2"
"20191011135344P030039063615001","1"
"20191011135352P040075506823001","1"
"20191011135358P030039064191001","2"
"20191011135404P040075507895001","1"
"20191011135406P030068721361001","1"
"20191011135407P030068721393001","1"
"20191011135417P030072438743001","1"
"20191011135425P030003561145001","1"
"20191011135433P030003561209001","2"
"20191011135435P030072439703001","2"
"20191011135440P030068723297001","1"
"20191011135441P040075511399001","2"
"20191011135442P040075511575001","1"
"20191011135443P030068723569001","1"
"20191011135443P040075511735001","1"
"20191011135453P040075620705001","2"
"20191011135454P040075620737001","2"
"20191011135456P030072440615001","2"
"20191011135456P030072440663001","1"
"20191011135458P040075620801001","1"
"20191011135459P030003561241001","1"
"20191011135500P030072440935001","1"
"20191011135500P040075620865001","1"
"20191011135510P030068725041001","2"
"20191011135511P030068725153001","2"
"20191011135513P040075621441001","1"
"20191011135524P040075621713001","1"
"20191011135525P040075621745002","1"
"20191011135531P030003563013001","1"
"20191011135532P040075622001001","2"
"20191011135544P030068726529001","1"
"20191011135547P030072442823001","1"
"20191011135549P040075622545001","1"
"20191011135552P040003800661001","1"
"20191011135606P030072443591001","1"
"20191011135608P030072443751001","1"
"20191011135610P030003561305001","1"
"20191011135610P040048465101001","1"
"20191011135611P030072444087001","1"
"20191011135616P030068727841001","1"
"20191011135618P040048465709001","1"
"20191011135620P040048465757001","2"
"20191011135622P030072444727001","1"
"20191011135623P030068728369001","2"
"20191011135627P040075623777001","2"
"20191011135627P040075623809001","2"
"20191011135655P040048466957001","1"
"20191011135705P040075625057001","2"
"20191011135717P030003561321001","1"
"20191011135729P040075525079001","1"
"20191011135730P030072447367001","1"
"20191011135732P030003561337001","2"
"20191011135733P040075525415001","1"
"20191011135735P030072447559001","1"
"20191011135740P030068731569001","1"
"20191011135740P030072447815003","1"
"20191011135743P040075626097001","2"
"20191011135749P040075526599001","2"
"20191011135755P040003231849001","1"
"20191011135806P040075627425001","2"
"20191011135808P040075527415001","2"
"20191011135812P030003563413002","2"
"20191011135814P030068733201001","1"
"20191011135824P040075528375001","1"
"20191011135826P030068733905001","1"
"20191011135830P030068734081001","2"
"20191011135841P040075529175001","1"
"20191011135846P030072450119001","1"
"20191011135848P030049795501003","1"
"20191011135850P040075529671001","1"
"20191011135854P030049795645001","2"
"20191011135901P040075630449001","1"
"20191011135903P040048470477001","2"
"20191011135910P040048470813001","1"
"20191011135917P040048471133001","1"
"20191011135929P040048471645001","1"
"20191011135932P040048471741001","2"
"20191011135938P040030379855001","1"
"20191011135943P040048472061001","2"
"20191011135943P040048472093001","2"
"20191011135950P030049797773001","2"
"20191011135952P030049797981001","2"
"20191011140000P030049798413001","2"
"20191011140002P040048472877001","1"
"20191011140003P030049798541001","2"
"20191011140004P030049798589001","2"
"20191011140015P040048473373001","1"
"20191011140018P030049799261001","1"
"20191011140018P030049799293001","2"
"20191011140018P030049799293004","1"
"20191011140019P030049799341001","2"
"20191011140019P030049799341014","2"
"20191011140021P040048473645001","1"
"20191011140022P040048473741001","2"
"20191011140031P040003801477001","2"
"20191011140042P030068740721001","2"
"20191011140052P030068741569001","2"
"20191011140055P040075637425001","2"
"20191011140109P040075537655001","1"
"20191011140112P040075537863001","2"
"20191011140115P030072455591001","1"
"20191011140126P030072456119001","2"
"20191011140128P030068743377001","2"
"20191011140129P040075538503001","2"
"20191011140130P030068743473001","2"
"20191011140133P030068743681001","2"
"20191011140134P030068743777001","1"
"20191011140136P040048475389001","2"
"20191011140136P040075640625001","2"
"20191011140139P030003561977001","2"
"20191011140139P030072456983001","1"
"20191011140143P030072457191001","2"
"20191011140146P030068744513001","1"
"20191011140146P040048475885001","1"
"20191011140151P030068745025001","1"
"20191011140154P030068745201001","2"
"20191011140155P030072457879001","1"
"20191011140207P030072458407001","2"
"20191011140207P040048476973005","1"
"20191011140209P030003562249001","1"
"20191011140218P040048477517001","2"
"20191011140240P040075539623001","1"
"20191011140245P040075539783001","2"
"20191011140246P040075539831001","2"
"20191011140248P030072460359001","2"
"20191011140250P040075539879001","2"
"20191011140256P030068747665001","2"
"20191011140258P040075540167001","2"
"20191011140300P040075540247001","1"
"20191011140302P040075540407001","2"
"20191011140304P040075540519001","2"
"20191011140305P030068748257001","1"
"20191011140306P030068748321001","1"
"20191011140309P030000094436001","1"
"20191011140309P040075540679001","1"
"20191011140313P040075540903001","2"
"20191011140314P030003564117001","1"
"20191011140319P030072461319001","2"
"20191011140322P040075645745001","1"
"20191011140337P040075646433001","1"
"20191011140338P040075541463001","2"
"20191011140342P030068749969001","1"
"20191011140347P030003564229001","2"
"20191011140348P030068750289001","1"
"20191011140403P030068751105001","1"
"20191011140407P030068751249001","2"
"20191011140410P040048482717001","1"
"20191011140411P030068751473001","1"
"20191011140414P040048482957001","2"
"20191011140426P030068752033001","1"
"20191011140436P040075649329001","1"
"20191011140448P040075649777001","1"
"20191011140449P030068753201001","1"
"20191011140516P040075651233001","1"
"20191011140518P040075651313001","1"
"20191011140524P030072464919001","1"
"20191011140524P040075651729001","1"
"20191011140539P030072465735001","1"
"20191011140539P040075652433001","1"
"20191011140553P040048487597001","1"
"20191011140555P040048487789001","1"
"20191011140606P030072467303001","1"
"20191011140614P030068755425001","1"
"20191011140624P040075548135001","1"
"20191011140625P040003232841001","1"
"20191011140626P030072468455001","1"
"20191011140642P040075549527001","1"
"20191011140644P040075653633001","1"
"20191011140648P040075653713001","1"
"20191011140650P030003563001001","2"
"20191011140650P040075653777001","1"
"20191011140719P040075551287001","2"
"20191011140743P040075552631001","1"
"20191011140749P040075552839001","2"
"20191011140750P040075552935001","2"
"20191011140750P040075552935003","1"
"20191011140750P040075552935004","2"
"20191011140753P030072472631001","1"
"20191011140754P030072472727001","1"
"20191011140756P040030394143001","2"
"20191011140757P030072472887001","1"
"20191011140759P030072472983001","1"
"20191011140800P030072473095001","2"
"20191011140800P040075655441001","1"
"20191011140810P030068760385001","2"
"20191011140813P040075554951001","1"
"20191011140816P040075555111001","2"
"20191011140818P040075555255001","1"
"20191011140821P040075555735001","1"
"20191011140825P040075555879001","1"
"20191011140836P030068761745001","2"
"20191011140853P040075656849001","2"
"20191011140858P040048495597001","2"
"20191011140908P030068763281001","2"
"20191011140910P030003564645001","1"
"20191011140915P040048496541001","1"
"20191011140917P030068763889001","1"
"20191011140919P040048496733001","2"
"20191011140920P030049818941001","1"
"20191011140925P030049819197001","1"
"20191011140930P030068764865001","1"
"20191011140942P030072477207001","1"
"20191011140943P030003563433001","1"
"20191011140943P040048497789001","1"
"20191011140951P030003564805001","2"
"20191011141001P030003564821001","1"
"20191011141006P030068766833001","2"
"20191011141006P030068766833002","2"
"20191011141006P030068766833003","1"
"20191011141014P040003233545001","1"
"20191011141027P030072479175001","2"
"20191011141027P040003233577001","1"
"20191011141029P030072479479001","2"
"20191011141038P040075660833001","1"
"20191011141040P040075563847001","1"
"20191011141050P030072480711001","1"
"20191011141052P040075661489001","2"
"20191011141101P030072481287001","1"
"20191011141117P040075565783001","2"
"20191011141122P040075566247001","1"
"20191011141128P040075566503001","1"
"20191011141130P030068769089001","1"
"20191011141132P030072482599001","1"
"20191011141135P030072482727001","2"
"20191011141135P030072482759001","1"
"20191011141135P040048502045001","1"
"20191011141136P030072482791001","2"
"20191011141140P030072482935001","1"
"20191011141141P040048502365001","1"
"20191011141143P030072483175001",
"20191011141143P040048502477001","1"
"20191011141145P040048502557001","1"
"20191011141200P030003563753001","1"
"20191011141201P040048503901001","2"
"20191011141201P040048503933001","2"
"20191011141203P030072484615001","1"
"20191011141206P030072484775001","2"
"20191011141213P040048504781001","2"
"20191011141246P030049827677001","2"
"20191011141246P040075569959001","2"
"20191011141248P040075570023001","1"
"20191011141250P040003233817001","1"
"20191011141251P040075570503001","1"
"20191011141255P030039092527001","1"
"20191011141255P040075666497001","1"
"20191011141256P030049828301001","1"
"20191011141300P040075666641001","1"
"20191011141304P030068771537001","2"
"20191011141310P040075667073001","1"
"20191011141316P040003802901001","1"
"20191011141316P040075667249001","1"
"20191011141318P040075667409001","2"
"20191011141319P040075571543001","1"
"20191011141323P040075667601001","2"
"20191011141334P040075572439001","2"
"20191011141351P030072489223001","1"
"20191011141355P030072489303001","1"
"20191011141359P030072489399001","2"
"20191011141359P040075573719001","2"
"20191011141404P040075574231001","2"
"20191011141411P040075574887001","1"
"20191011141411P040075574903001","1"
"20191011141418P030049831229001","2"
"20191011141434P040075669249001","1"
"20191011141438P040048514365001","1"
"20191011141445P030049832925001","1"
"20191011141447P040048515149001","1"
"20191011141451P030049833165001","2"
"20191011141501P040048516141001","1"
"20191011141504P040048516301001","1"
"20191011141505P030049833805001","2"
"20191011141506P040030398607001","1"
"20191011141510P030072491031001","1"
"20191011141514P030072491127002","1"
"20191011141520P030003564057001","2"
"20191011141520P040048517917001","2"
"20191011141538P030072491831001","1"
"20191011141540P030049834893001","1"
"20191011141600P040030399455002","1"
"20191011141600P040030399455003","1"
"20191011141606P040030399519001","1"
"20191011141611P040030399615001","1"
"20191011141612P040030399647001","1"
"20191011141631P040075672161001","2"
"20191011141634P040003803285001","2"
"20191011141637P040075672433001","2"
"20191011141639P040075672497001","2"
"20191011141642P040075585799001","1"
"20191011141643P040075672737001","1"
"20191011141644P030049837149001","2"
"20191011141651P040075673105001","2"
"20191011141703P040075587463001","1"
"20191011141710P040075588151001","2"
"20191011141716P040003803365001","1"
"20191011141716P040075674017001","2"
"20191011141719P030049838893001","1"
"20191011141724P040075590151001","2"
"20191011141735P040075591527001","2"
"20191011141741P030072495655001","1"
"20191011141742P030072495719001","1"
"20191011141808P030003565637001","2"
"20191011141808P030068785185001","1"
"20191011141808P040075675329001","1"
"20191011141811P030003565653001","2"
"20191011141821P030003564473001","1"
"20191011141836P030003564505001","1"
"20191011141839P040030401711001","1"
"20191011141845P040048526029001","2"
"20191011141846P030003565765001","2"
"20191011141846P040048526173001","2"
"20191011141852P040030401935001","1"
"20191011141852P040048526509001","1"
"20191011141856P030068787633001","1"
"20191011141858P040048526941002","1"
"20191011141859P030003564585001","1"
"20191011141903P030003564617001","1"
"20191011141905P030049845469001","2"
"20191011141905P030049845565001","2"
"20191011141907P040048527597001","1"
"20191011141910P040075677697001","2"
"20191011141931P030068790113001","1"
"20191011141931P040048528941001","2"
"20191011141934P030072500039001","1"
"20191011141938P030068790561001","2"
"20191011141947P040048530013001","2"
"20191011141950P040048530317001","2"
"20191011141952P040075608295001","1"
"20191011141954P030072500759001","1"
"20191011141957P040075682417001","2"
"20191011142008P030049852653001","1"
"20191011142009P040003803941001","1"
"20191011142014P030068793393001","2"
"20191011142020P030068794209001","1"
"20191011142021P040075609815001","1"
"20191011142028P040048531933001","2"
"20191011142032P030039104799001","2"
"20191011142039P040075610631001","1"
"20191011142042P030003566325001","1"
"20191011142044P030068798705001","1"
"20191011142048P040075611047001","1"
"20191011142049P030068799233001","2"
"20191011142051P040048533853001","2"
"20191011142053P030068799985001","2"
"20191011142055P030003566501001","2"
"20191011142055P040048534749001","2"
"20191011142056P040048535005001","2"
"20191011142059P030068801457001","1"
"20191011142112P040003235545001","2"
"20191011142119P030068805121001","2"
"20191011142119P030072504039001","1"
"20191011142119P040075612455001","1"
"20191011142121P040048538541001","1"
"20191011142124P030072504471001","2"
"20191011142124P040048539117001","2"
"20191011142125P030072504535001","2"
"20191011142127P040048539565001","1"
"20191011142128P030003565097001","2"
"20191011142128P030072504727001","1"
"20191011142131P030003565113001","1"
"20191011142133P040075693617001","2"
"20191011142133P040075693633001","1"
"20191011142136P040048540669001","2"
"20191011142141P030049856365001","2"
"20191011142148P030068809121001","1"
"20191011142201P030039108303001","1"
"20191011142207P040075695809001","1"
"20191011142218P040075697089001","1"
"20191011142225P030049858877001","1"
"20191011142225P030049858893001","1"
"20191011142238P030072509079001","1"
"20191011142245P040075700785001","1"
"20191011142246P040075700929001","2"
"20191011142249P040075701377001","2"
"20191011142252P040075702081001","2"
"20191011142253P030049860301001","2"
"20191011142253P030068814305001","1"
"20191011142255P040048547133001","1"
"20191011142258P030072511975002","1"
"20191011142259P040048547517001","2"
"20191011142259P040048547565001","2"
"20191011142313P040003805269001","1"
"20191011142317P040030407599001","2"
"20191011142327P030072516055001","2"
"20191011142327P030072516055003","1"
"20191011142327P030072516055005","2"
"20191011142343P040075616855001","1"
"20191011142346P030072519319001","1"
"20191011142350P030049862477001","2"
"20191011142408P040048550461001","1"
"20191011142408P040048550525001","1"
"20191011142411P040075712577001","1"
"20191011142412P030049863965001","1"
"20191011142414P030068818161001","1"
"20191011142414P040048551309001","2"
"20191011142416P040048551629001","1"
"20191011142417P030049864205001","2"
"20191011142420P030049864333001","2"
"20191011142425P030068819473001","1"
"20191011142433P030072522039001","1"
"20191011142443P030072522567001","2"
"20191011142455P030072523127001","1"
"20191011142504P030072523607001","1"
"20191011142506P040075717601001","2"
"20191011142508P030068826001001","2"
"20191011142516P030072523975001","1"
"20191011142518P040048557757001","1"
"20191011142520P040048557949001","1"
"20191011142521P040048558029001","1"
"20191011142523P030072524503001","2"
"20191011142527P030072524871001","1"
"20191011142528P030072524983001","1"
"20191011142528P040075624375001","1"
"20191011142532P040075624871001","1"
"20191011142533P030068830097001","1"
"20191011142537P040030410943001","1"
"20191011142538P030068831105001",
"20191011142538P040030411007001","2"
"20191011142543P040030411359001","1"
"20191011142550P030068833201001","1"
"20191011142550P030068833249001","1"
"20191011142552P040030411679001","2"
"20191011142608P030068835745001","1"
"20191011142609P030049868013001","2"
"20191011142621P040030412735003","1"
"20191011142622P030072527815001","1"
"20191011142625P030072528375001","1"
"20191011142629P040030413215001","1"
"20191011142630P030068838625001","2"
"20191011142631P030068838673001","2"
"20191011142632P030068838881001","2"
"20191011142636P040030413487001","2"
"20191011142637P040030413519001","2"
"20191011142643P030072529927001","2"
"20191011142647P030072530439001","1"
"20191011142649P030072530535001","1"
"20191011142650P040030414271001","2"
"20191011142655P030072530839001","1"
"20191011142702P030068843361001","2"
"20191011142703P040075634967001","1"
"20191011142710P040075636407001","2"
"20191011142727P040003236457001","2"
"20191011142738P030068848849001","2"
"20191011142746P030072533655001","2"
"20191011142752P040075729681001","1"
"20191011142753P030003566777001","1"
"20191011142753P040075729825001","2"
"20191011142755P030072534439001","1"
"20191011142756P040075730273001","1"
"20191011142757P030072534535001","1"
"20191011142759P030072534711001","2"
"20191011142759P040075730545001","1"
"20191011142802P040075731057001","1"
"20191011142804P030068851345001","2"
"20191011142805P040075731265001","1"
"20191011142807P030068851969001","2"
"20191011142807P030068852017001","2"
"20191011142808P030068852417003","1"
"20191011142809P040048561613001","1"
"20191011142810P040048561709001","1"
"20191011142817P040075732193002","1"
"20191011142819P030068854561001","2"
"20191011142830P030049876717001","1"
"20191011142832P030049877229001","1"
"20191011142832P030072536759001","2"
"20191011142844P030072537975001","1"
"20191011142848P040075651015001","2"
"20191011142901P030049879309001","1"
"20191011142904P040075653543001","1"
"20191011142909P040075734865001","2"
"20191011142922P040075735617001","1"
"20191011142925P030049881725001","2"
"20191011142930P030049882093001","1"
"20191011142933P030072544151001","1"
"20191011142945P030068858897001","1"
"20191011142946P040075659303001","2"
"20191011142950P030072545751001","1"
"20191011142951P030072545783001","1"
"20191011142954P030072546039001","2"
"20191011142955P030068859569001","2"
"20191011143002P040075737489001","2"
"20191011143017P040003237241001","2"
"20191011143026P030049885437001","1"
"20191011143026P040003237353010","2"
"20191011143026P040003237353015","2"
"20191011143027P040003237369001","2"
"20191011143027P040003237385001","2"
"20191011143028P030049885533001","2"
"20191011143029P040075666135001","1"
"20191011143032P040075739345001","2"
"20191011143034P030072547799001","2"
"20191011143035P030003567321001",
"20191011143050P040003237545001","1"
"20191011143059P040075671175001","2"
"20191011143101P030003567641001","1"
"20191011143112P030072552615001","1"
"20191011143128P030039129135001","1"
"20191011143130P030049887709001","1"
"20191011143136P030003567801001","2"
"20191011143138P030072553815001","1"
"20191011143141P030049888221001","1"
"20191011143146P040048568333001","2"
"20191011143147P040048568397001","1"
"20191011143156P040075742625001","1"
"20191011143209P040075682103001","1"
"20191011143221P030068875697001","1"
"20191011143221P030068875697002","1"
"20191011143221P030072556039001","1"
"20191011143225P040048570221001","2"
"20191011143225P040048570269001","1"
"20191011143237P030068877601001","1"
"20191011143250P030049888925001","2"
"20191011143254P030049889165001","1"
"20191011143300P040075689287001","2"
"20191011143306P030049889533001","1"
"20191011143310P030049889709005","1"
"20191011143312P030049889821003","1"
"20191011143320P040075693015001","2"
"20191011143327P040075748753001","1"
"20191011143329P040075748833001","1"
"20191011143330P030072559287001","1"
"20191011143333P040075694999001","2"
"20191011143334P040075695111001","1"
"20191011143335P030068885137001","1"
"20191011143340P040075749409001","1"
"20191011143342P030049891661001","2"
"20191011143343P030049891741001","1"
"20191011143348P040075750321001","2"
"20191011143349P040075750497001","1"
"20191011143350P040003807333001","1"
"20191011143353P030049893021001","1"
"20191011143355P030068886593001","2"
"20191011143356P040075751553001","1"
"20191011143357P040075696423001","1"
"20191011143358P030003570517001","1"
"20191011143358P030068886913001","1"
"20191011143407P030072561335001","1"
"20191011143407P040075698119001","1"
"20191011143408P040075698247001","1"
"20191011143409P030072561383001","1"
"20191011143409P040075752081001","2"
"20191011143410P030072561447001","1"
"20191011143414P040075752593001","2"
"20191011143418P030068890049001","1"
"20191011143419P040003807509001","2"
"20191011143422P040075753137001","1"
"20191011143431P040075701751001","2"
"20191011143434P030049894541001","2"
"20191011143435P040003807637001","1"
"20191011143443P030039135567001","1"
"20191011143448P030039135743001","1"
"20191011143505P030068893057001","1"
"20191011143511P040048575853001","2"
"20191011143513P030068893633001","2"
"20191011143513P040075704983001","2"
"20191011143514P040075705127001","2"
"20191011143515P040075705495001",
"20191011143516P030068893937001","1"
"20191011143517P030068894049001","1"
"20191011143522P040075760673001","2"
"20191011143531P030049896173001","1"
"20191011143534P040075761473001","1"
"20191011143541P040075709447001","2"
"20191011143543P040048576829001","1"
"20191011143546P040075709959001","1"
"20191011143556P040075764321001","2"
"20191011143605P030068897169001","2"
"20191011143606P030003570949001","2"
"20191011143612P040075766449001","1"
"20191011143616P030068897697001","1"
"20191011143616P040003238985001","1"
"20191011143620P040075712295001","2"
"20191011143621P040048579053001","2"
"20191011143623P030068898273001","2"
"20191011143623P040048579245001","1"
"20191011143625P040030425711001","1"
"20191011143630P030039138847001","1"
"20191011143630P040075713175001","2"
"20191011143640P030068899441001","2"
"20191011143644P030068899649001","1"
"20191011143645P030068899681001","1"
"20191011143648P040075716855001","2"
"20191011143652P040048580797001","2"
"20191011143654P040075717687001","1"
"20191011143657P040075718023001","1"
"20191011143659P040075718167002","1"
"20191011143708P040075719303001","2"
"20191011143711P030039140127001","1"
"20191011143713P040030427055001","1"
"20191011143717P040030427263001","1"
"20191011143721P040048581965001","1"
"20191011143722P040048582061001","1"
"20191011143724P030049898621001","2"
"20191011143727P030049898749001","2"
"20191011143730P040048582573001","2"
"20191011143731P030049898925001","1"
"20191011143738P030072586071001","2"
"20191011143740P030072586359001","2"
"20191011143742P040048583549001","2"
"20191011143745P040048583837001","1"
"20191011143748P040048584029001","2"
"20191011143749P030039141359001","1"
"20191011143753P030049899741001","2"
"20191011143826P040075773553001","1"
"20191011143828P030072592727001","2"
"20191011143836P030072593303001","1"
"20191011143841P030072593703001","1"
"20191011143845P030072594119001","2"
"20191011143848P030072594567001","1"
"20191011143854P040003808693001","2"
"20191011143854P040075774625001","1"
"20191011143855P030068907825001","1"
"20191011143858P030068907985001","2"
"20191011143918P030049903373001","2"
"20191011143922P030049903741001","2"
"20191011143924P030049903789001",
"20191011143929P030068909649001","1"
"20191011143930P040075733383001","2"
"20191011143931P030068909857001","2"
"20191011143935P030049904317001","1"
"20191011143938P030068910369001","1"
"20191011143942P030072604039001","1"
"20191011143947P040075735207001","2"
"20191011143953P040075735847001","1"
"20191011144001P040075736951001","2"
"20191011144008P040075738023001","1"
"20191011144010P030068912161001","1"
"20191011144012P040075738727001","1"
"20191011144014P040075738967001","1"
"20191011144015P040075739207001","1"
"20191011144016P030003571797001","1"
"20191011144020P030049907261001","1"
"20191011144027P040075741479001","1"
"20191011144039P040075743335001","2"
"20191011144051P040075745047002","1"
"20191011144052P030072613399001","1"
"20191011144111P040075747399001","1"
"20191011144114P040075747591001","1"
"20191011144117P030003571957001","2"
"20191011144121P030049908973001","1"
"20191011144124P030049909213001","2"
"20191011144128P030049909469001","2"
"20191011144128P040048597181001","1"
"20191011144129P040048597245001","1"
"20191011144130P030049909533001","1"
"20191011144130P040048597341001","2"
"20191011144135P030049909709001","1"
"20191011144136P030049909789001","1"
"20191011144136P030049909805001","1"
"20191011144139P030039149119001","2"
"20191011144203P030068919457001","2"
"20191011144219P040048600509001",
"20191011144220P040075788081001","1"
"20191011144225P030003572149001","2"
"20191011144236P040075788689001","1"
"20191011144238P030072620231001","1"
"20191011144242P030068921601001","2"
"20191011144242P040075788977001","1"
"20191011144243P040003809381001","2"
"20191011144244P040075789041001","1"
"20191011144255P030068921985001","1"
"20191011144255P030068922001001","1"
"20191011144257P040075789649001","1"
