ACK_ID,PROVIDER_EXCLUDE_IND
"20150730092828P040146170481001","2"
"20150730092916P030125156679001","1"
"20150730092925P040120543335001","1"
"20150730092934P030125157959003","1"
"20150730092939P040120543943001","1"
"20150730093021P030125160503001","1"
"20150730093030P030125160775001","1"
"20150730093136P030125163751001","1"
"20150730093257P030125167335001",
"20150730093305P030125167735001","2"
"20150730093305P040146178177001","1"
"20150730093640P030144339537001","2"
"20150730093649P030144339889001","1"
"20150730093659P040120556151001","1"
"20150730093704P030144340209001","2"
"20150730093709P040146181361001","1"
"20150730093729P030125177863001","2"
"20150730093808P030125179831001","1"
"20150730093828P030125181079001","2"
"20150730093906P030125183447001","2"
"20150730093935P040120560407001","1"
"20150730094135P040120562695001","2"
"20150730094136P030125191335001","2"
"20150730094224P030144344657001","1"
"20150730094237P030041197693001","1"
"20150730094237P040120563959001","1"
"20150730094348P040120565335001","1"
"20150730094502P030041201261001","1"
"20150730094505P030041201357001","2"
"20150730094519P030041201869007","2"
"20150730094610P040120568343001","1"
"20150730094616P030041203997001","1"
"20150730094706P040146197521001","1"
"20150730094709P030041205453001","1"
"20150730094816P040146198977001","2"
"20150730094913P040046375421001","2"
"20150730095035P030125208087001","1"
"20150730095040P040146201889001","1"
"20150730095104P030125208567001","2"
"20150730095140P030144354529001","1"
"20150730095140P030144354529004","2"
"20150730095140P030144354529005","2"
"20150730095230P030125210231001","2"
"20150730095247P030144357201001","1"
"20150730095300P030144358033001","2"
"20150730095300P030144358097001","1"
"20150730095507P040120584119001","1"
"20150730095511P040120584295001","2"
"20150730095513P040120584775001","2"
"20150730095524P030125213207001","1"
"20150730095603P030144367265001","1"
"20150730095658P030144369969004","2"
"20150730095724P030144371345001","2"
"20150730095746P030144372481001","1"
"20150730095749P030125214999001","1"
"20150730095820P030125216231001","2"
"20150730095827P030125216663001","1"
"20150730095915P030144375441001","1"
"20150730100136P040046393421001","1"
"20150730100247P030144385745001","1"
"20150730100252P030144385889001","1"
"20150730100301P030144386337001","1"
"20150730100302P040046395965001","1"
"20150730100310P030144386977001","1"
"20150730100330P030144388001001","2"
"20150730100430P040146224321001","2"
"20150730100456P030144392801001","1"
"20150730100500P040046399373001","1"
"20150730100511P040146225505001","2"
"20150730100612P040046401309001","1"
"20150730100644P030144396161001","1"
"20150730100657P040146228689001","2"
"20150730100701P040046402429001","2"
"20150730100724P040046403181001","2"
"20150730101012P040120606071001","2"
"20150730101016P040120606231001","1"
"20150730101037P040120606951001","1"
"20150730101046P040120607367001","2"
"20150730101113P040046408637001","1"
"20150730101213P040146234545001","2"
"20150730101241P030144411153001","1"
"20150730101243P030144411457001","1"
"20150730101302P030144412593001","1"
"20150730101308P030144413089002","2"
"20150730101450P040046414141001","2"
"20150730101654P030144422577001","1"
"20150730101739P040146246001001","1"
"20150730101800P040146246721001","1"
"20150730101844P040146248353001","1"
"20150730102001P030125239383001","2"
"20150730102022P030144431009001","1"
"20150730102043P040003013241001","1"
"20150730102316P040120618407001","1"
"20150730102328P030041240557001","2"
"20150730102355P040120618679001","1"
"20150730102401P040120618727001","1"
"20150730102407P040120618807001","1"
"20150730102445P040120619495001",
"20150730102453P030125243367001","1"
"20150730102515P040146260945001","1"
"20150730102616P040146262881001","1"
"20150730102629P040046431565001","1"
"20150730102630P040046431677001","2"
"20150730102630P040046431709001","1"
"20150730102704P030144450657001","1"
"20150730102724P040046433405001","1"
"20150730102748P040046433997001","2"
"20150730102814P040046434877001","1"
"20150730102820P040046435037001","2"
"20150730102857P040120622407001","2"
"20150730103006P040146269825001","1"
"20150730103009P040120623415008","2"
"20150730103015P040120623559001","2"
"20150730103101P040120624295001","1"
"20150730103112P030041247933001","1"
"20150730103158P030144464561001","1"
"20150730103320P030144468273001","2"
"20150730103326P040120627063001","1"
"20150730103431P030144471025001","1"
"20150730103618P040046445709001","1"
"20150730103619P030144474753003","2"
"20150730103644P030144475729001","2"
"20150730103756P030144479313001","1"
"20150730103921P040046450461001","1"
"20150730103927P040046450653001","1"
"20150730104012P040046452189001","2"
"20150730104022P030144484785001","1"
"20150730104039P030144485953001","1"
"20150730104100P040046453565001","1"
"20150730104117P040146287825001","1"
"20150730104311P040120634375002","2"
"20150730104315P030125269751001","1"
"20150730104333P030125271207001","2"
"20150730104334P030125271271001","1"
"20150730104411P030041254109001","1"
"20150730104444P030144491329001","1"
"20150730104454P030125275831001","1"
"20150730104508P040146293985001","1"
"20150730104520P030125277095001","1"
"20150730104533P030125277495001","2"
"20150730104607P030144493633008","2"
"20150730104624P040146295649001","2"
"20150730104628P040120638599001","2"
"20150730104647P030125280839002",
"20150730104654P040046461213001","1"
"20150730104654P040046461213003","2"
"20150730104658P030125281223001","1"
"20150730104658P040046461325001","2"
"20150730104658P040046461325002","2"
"20150730104658P040046461325003","1"
"20150730104658P040046461325004","1"
"20150730104717P030125282151001",
"20150730104852P030125286567001","1"
"20150730104901P040120641111001","2"
"20150730104913P030041256349001","1"
"20150730104919P030125288215001","1"
"20150730105012P030125291191001","1"
"20150730105130P040120643943001","1"
"20150730105138P030125295943001","2"
"20150730105147P040120644215001","2"
"20150730105250P040120644967001","2"
"20150730105346P030144503297001","2"
"20150730105407P030144504353001","1"
"20150730105442P040046472013001","1"
"20150730105453P030144506689001","1"
"20150730105506P030144507281001","1"
"20150730105511P040046472925001","1"
"20150730105559P040146313249001","1"
"20150730105706P040120648135004","2"
"20150730105710P030041263501001","2"
"20150730105710P030041263501002","2"
"20150730105802P040120648887001","1"
"20150730105824P030144516833001","1"
"20150730105843P040120649591001","1"
"20150730110009P040120650439003","2"
"20150730110009P040120650439005","2"
"20150730110022P040146321457007","1"
"20150730110122P030144524817001","1"
"20150730110305P030144530209001","1"
"20150730110307P040120655575001","1"
"20150730110326P040120656007003","1"
"20150730110326P040120656007004","2"
"20150730110327P040120656039001","1"
"20150730110328P040120656087001","2"
"20150730110336P030144531793001","1"
"20150730110343P040146327889001","1"
"20150730110442P030144535329001","2"
"20150730110458P030144535841001","1"
"20150730110507P040046484445001","2"
"20150730110729P030144540385001","1"
"20150730110756P030125314695001","1"
"20150730110801P030144541329001","1"
"20150730110836P040046489917003","2"
"20150730110836P040046489917004","1"
"20150730110858P040046490541001","2"
"20150730110858P040046490541002","2"
"20150730110858P040046490541003","2"
"20150730110858P040046490541005","1"
"20150730110908P040146339665001","1"
"20150730110913P030144545393001","2"
"20150730110913P040146339969001","2"
"20150730110959P040120662119001","1"
"20150730111000P040120662167001","1"
"20150730111041P040120662663001","1"
"20150730111120P040120663767001","1"
"20150730111127P030144549793001","1"
"20150730111153P030125319559001","1"
"20150730111338P030144555761001","1"
"20150730111403P030144557217001","1"
"20150730111419P030125321431001","1"
"20150730111419P030125321431002","2"
"20150730111419P030125321431003","1"
"20150730111445P040046497341003","1"
"20150730111500P030144560113001","1"
"20150730111506P040120670951002","2"
"20150730111556P030144563009001","2"
"20150730111617P030125323975001","1"
"20150730111622P030144563969001","2"
"20150730111658P030125325815001","1"
"20150730111748P030125328167001","2"
"20150730111847P040120677767001","1"
"20150730111850P040120677863001","1"
"20150730111914P040146362273001","2"
"20150730111937P040120679991001","1"
"20150730111944P040120680375001","1"
"20150730111949P030125333575001","2"
"20150730112034P030144573089001","2"
"20150730112100P030144574097001","1"
"20150730112123P030041289629001","1"
"20150730112152P030041290397001","1"
"20150730112221P030041291261001","2"
"20150730112221P040120688087001","2"
"20150730112339P040046503533001","1"
"20150730112349P030041293549001","2"
"20150730112433P040046504029001","1"
"20150730112524P030125347111001","1"
"20150730112539P040146374033001","2"
"20150730112608P040046504701001","2"
"20150730112633P030125349527001","1"
"20150730112644P030125349895001","2"
"20150730112648P030125350023001","1"
"20150730112956P030144589409001","1"
"20150730113013P030125356151006","2"
"20150730113226P030125362391001","2"
"20150730113340P040046507277001","1"
"20150730113341P030125365431001","1"
"20150730113522P030041302829001","1"
"20150730113528P040146398449001","2"
"20150730113610P030144595473001","1"
"20150730113615P030144595601001","1"
"20150730113734P030125377383001","1"
"20150730113734P030125377415001","2"
"20150730113811P040120715959001","1"
"20150730113852P040146409761001","1"
"20150730113906P030125382007001","2"
"20150730113921P030125382599001","2"
"20150730113926P040146411729001","1"
"20150730113939P030125383575001","1"
"20150730114014P030125384215001","2"
"20150730114033P030125384711001","1"
"20150730114034P030144600433001","2"
"20150730114153P040146418913001","2"
"20150730114206P030125387639001","1"
"20150730114211P030125387703001","1"
"20150730114216P030125388087001","1"
"20150730114244P040120719463002","2"
"20150730114314P040120719799003","2"
"20150730114314P040120719799004","2"
"20150730114316P030144604401001","1"
"20150730114316P040120719815001","1"
"20150730114337P030144605329001","1"
"20150730114512P030125393735001","1"
"20150730114515P040146428993003","2"
"20150730114549P040146430433001","1"
"20150730114649P040146433777001","2"
"20150730114711P040120723479001","1"
"20150730114802P030125399399001","1"
"20150730114807P040146437857001","2"
"20150730114822P040146438321001","1"
"20150730114904P030144616689001","2"
"20150730114905P040146440081001","1"
"20150730114915P040146440689001","1"
"20150730114935P040146441857001","1"
"20150730115025P030125406743001","1"
"20150730115101P030125408919001","2"
"20150730115125P030125410695001","1"
"20150730115304P040146452097001","1"
"20150730115310P030144620673001","2"
"20150730115329P040146453505001","1"
"20150730115356P030017025007001","1"
"20150730115402P030017025103002","2"
"20150730115410P030017025151001","1"
"20150730115500P040146457153001","2"
"20150730115523P040146458897001","2"
"20150730115618P040146461601001","1"
"20150730115727P040146465361001","1"
"20150730115741P040146465969001","1"
"20150730115750P030144625153001","2"
"20150730115850P030125436599001","2"
"20150730115910P040146471025001","1"
"20150730115935P030144626225001","1"
"20150730115935P030144626241001","1"
"20150730120004P040046513885001","1"
"20150730120025P030125441991001","2"
"20150730120049P030125443143001","2"
"20150730120103P040146476353001","1"
"20150730120149P030125445895001","1"
"20150730120222P030144628881001",
"20150730120331P040146481441001","1"
"20150730120442P030125453607001","1"
"20150730120443P030125453655001","2"
"20150730120517P030125454567001","1"
"20150730120538P030041316493001","2"
"20150730120552P040146485745001","2"
"20150730120610P040146486449001","1"
"20150730120656P030125459591001","2"
"20150730121236P030125477207001","1"
"20150730121314P040146506289001","1"
"20150730121341P040146507729001","1"
"20150730121347P040120765159001","1"
"20150730121359P040000009067001",
"20150730121414P040146508913001","2"
"20150730121417P030041318109001","2"
"20150730121445P040146509633001","1"
"20150730121506P040146510305001","1"
"20150730121518P040146510721001","1"
"20150730121524P030041318941001","1"
"20150730121559P030041319197001","2"
"20150730121610P030041319293001","2"
"20150730121741P040120776519001","1"
"20150730121816P040120779511001","2"
"20150730121836P030125491495001","2"
"20150730121913P040120782903001","1"
"20150730122027P030041320589001","2"
"20150730122034P040120785719001","1"
"20150730122044P030041320669001","2"
"20150730122145P040120788327001","2"
"20150730122153P040120788679001","2"
"20150730122327P030144661137001","1"
"20150730122329P040146522225001","1"
"20150730122346P030144661681001","2"
"20150730122354P040120795143001","2"
"20150730122432P030144662465001","1"
"20150730122503P040120799863001","1"
"20150730122602P040146523777001","1"
"20150730122606P040120804583001","1"
"20150730122617P040146524273001","2"
"20150730122654P030125516119001","1"
"20150730122722P040046519021001","1"
"20150730122821P030144668209001","2"
"20150730122937P030144671729001","2"
"20150730122945P040146530705001","2"
"20150730123002P040146531249005","2"
"20150730123057P030125524871001","2"
"20150730123127P030125525815001","1"
"20150730123157P040014200815001","1"
"20150730123232P030125528407001","1"
"20150730123254P040014201279001","2"
"20150730123256P040014201311001","1"
"20150730123300P030125529575001","2"
"20150730123302P030125529687001","2"
"20150730123439P030125532823001","2"
"20150730123511P040120826839001","1"
"20150730123518P040120827303001","2"
"20150730123529P030144685889001","1"
"20150730123646P040146542993001","1"
"20150730123659P040005225253001","1"
"20150730123741P040120833351001","1"
"20150730123813P040120834807001","1"
"20150730123817P040120834951001","2"
"20150730123847P040046521613001","1"
"20150730123947P030144694545001","1"
"20150730124025P030144695249001",
"20150730124145P030125549047001","1"
"20150730124341P030125552295001","1"
"20150730124426P030125553943001","1"
"20150730124433P040046524749001","1"
"20150730124440P040046524925001","2"
"20150730124454P030125554919001","2"
"20150730124457P040046525165001","2"
"20150730124517P030144706145004","2"
"20150730124649P040146568305001","2"
"20150730124750P040146570257004","1"
"20150730124813P040046525949001","1"
"20150730124820P030144712769001","1"
"20150730124826P040046526141001","2"
"20150730124921P030017032559001","1"
"20150730124953P040046527005001","1"
"20150730124955P030144713681001","2"
"20150730125024P040120856391001","2"
"20150730125034P040146578097001","1"
"20150730125038P030144714321001","2"
"20150730125041P040146578465001","1"
"20150730125203P040120859591001","1"
"20150730125226P040146582625001","1"
"20150730125233P040120860887001","1"
"20150730125318P040120863063001","1"
"20150730125326P030144719505001","2"
"20150730125356P040120865415001","1"
"20150730125416P030144720913001","2"
"20150730125436P030144721553001","1"
"20150730125528P030041330365001","1"
"20150730125619P040120874183001","1"
"20150730125636P040120875335001","1"
"20150730125655P040120875959001","2"
"20150730125721P040120877175001","2"
"20150730125721P040120877191001","2"
"20150730125829P040120880215001","1"
"20150730125830P040120880295001","1"
"20150730125841P030125590199001","2"
"20150730125849P030125590519001","2"
"20150730125903P030125591127001","1"
"20150730125910P030125591367001","1"
"20150730125945P040120884135001","1"
"20150730130025P030125594967005","1"
"20150730130025P030125594967007","1"
"20150730130042P030144729377001","1"
"20150730130127P040120887927001","2"
"20150730130154P030125599079001","1"
"20150730130155P040120889863001","1"
"20150730130208P040120890551001","1"
"20150730130301P040120892887001","2"
"20150730130309P030125602343001","1"
"20150730130526P040046537997001","2"
"20150730130555P040146598001001","1"
"20150730130618P030125610967001","1"
"20150730130620P030125611095001","2"
"20150730130623P030125611399001","1"
"20150730130626P030125611511001","1"
"20150730130630P030125611783001","1"
"20150730130645P030125612679001","1"
"20150730130749P040120899415001","1"
"20150730130830P030125618951001","2"
"20150730130832P030125619095001","2"
"20150730130832P030144739937001","2"
"20150730130854P040146606113001","1"
"20150730130903P030125621543001","1"
"20150730130922P040146607361001","2"
"20150730130938P040146608129001","1"
"20150730130941P030125623799001","1"
"20150730130944P040146608513001","1"
"20150730131026P030125625543001","1"
"20150730131030P030125625687001","1"
"20150730131040P040046545565001","1"
"20150730131041P040046545597001","1"
"20150730131049P030125626455001","1"
"20150730131106P040046546397001","2"
"20150730131201P040120902743001","1"
"20150730131305P040120904135001","1"
"20150730131313P040120904439001","1"
"20150730131336P040120905815001","2"
"20150730131414P040120906839001","1"
"20150730131427P040120907479001","1"
"20150730131435P040120907863001","2"
"20150730131505P040120909047001","1"
"20150730131523P030017036591001","1"
"20150730131526P040120910119001","2"
"20150730131532P030144747505002","1"
"20150730131532P030144747505006","1"
"20150730131624P040146618689001","2"
"20150730131636P040046551629001","1"
"20150730131637P040046551645001","2"
"20150730131805P030125648359001","1"
"20150730131807P040046552781001","1"
"20150730131837P030125649575001","1"
"20150730131855P030125650855001","1"
"20150730131855P040046553677001","1"
"20150730131932P030125652855001","2"
"20150730131932P030125652855002","2"
"20150730131932P030125652855003","1"
"20150730131932P030125652855004","1"
"20150730132006P040120919783001","1"
"20150730132212P030041345373001","1"
"20150730132224P030041345565001","2"
"20150730132234P030041345693001","1"
"20150730132302P040146626753001","1"
"20150730132328P040146627201001","2"
"20150730132335P040146627409001","1"
"20150730132422P030144757105001","1"
"20150730132428P040146628001001","1"
"20150730132434P030125668023001","2"
"20150730132510P030125670231001","1"
"20150730132533P040046559181001","2"
"20150730132551P030125672679001","1"
"20150730132613P030125673575001","1"
"20150730132621P040046560205001","1"
"20150730132650P030125675143001","1"
"20150730132812P030144762433001","1"
"20150730132824P030144763073001","2"
"20150730132919P030125681351001","1"
"20150730132946P040046564525003","2"
"20150730132946P040046564525004","2"
"20150730133003P040046565021009","2"
"20150730133007P030125683495001","2"
"20150730133011P040046565261001","1"
"20150730133014P030125683975007","2"
"20150730133037P040146637265001","2"
"20150730133111P040120933255001","2"
"20150730133123P040120933463001","1"
"20150730133137P040120933799001","2"
"20150730133143P030125686919001","1"
"20150730133146P040120933927001","1"
"20150730133203P040120934375001","1"
"20150730133228P040146640401001","1"
"20150730133339P030041354813001","1"
"20150730133339P040120935431001","1"
"20150730133341P030041354893001","1"
"20150730133352P040120935527001","1"
"20150730133354P040120935559001","1"
"20150730133431P030041355837001","1"
"20150730133440P030144770785001","1"
"20150730133452P030144771025001","2"
"20150730133455P040120936199001","1"
"20150730133456P040120936215001","1"
"20150730133458P040120936263001","1"
"20150730133512P040120936455001","1"
"20150730133522P030125695655001","2"
"20150730133542P040120937559001","1"
"20150730133549P030125696903004","2"
"20150730133557P030125697367001","2"
"20150730133557P030125697431001","2"
"20150730133619P030125698455001","1"
"20150730133639P030041358205001","2"
"20150730133641P030041358317001","1"
"20150730133718P030125700903001","1"
"20150730133725P030125701335001","2"
"20150730133756P030125702567001","2"
"20150730133807P030144774273001","2"
"20150730133818P030125703079001","1"
"20150730133915P040120941639001","1"
"20150730134025P040120944279001","1"
"20150730134042P030125707047001","2"
"20150730134051P030125707303001","1"
"20150730134121P030144779937002","2"
"20150730134121P030144779937003","2"
"20150730134137P040146651937001","1"
"20150730134145P030125708871001","1"
"20150730134200P030125709415001","1"
"20150730134309P040146654257001","2"
"20150730134330P030144783713001","1"
"20150730134333P040120949015001","2"
"20150730134346P040120949271001","1"
"20150730134352P040120949383001","2"
"20150730134416P030144785393001","2"
"20150730134445P030144786865001","1"
"20150730134447P040046581021001","1"
"20150730134641P040146660145001","2"
"20150730134647P030144793009001","1"
"20150730134705P040014248271001","1"
"20150730134735P030144795681001","1"
"20150730134742P030144795825001","2"
"20150730134755P040146661649001","2"
"20150730134804P030144797217001","1"
"20150730134812P040146662449001","2"
"20150730134818P030144797857001","1"
"20150730134818P030144797889001","1"
"20150730134835P030144798673001","1"
"20150730134927P040120955575001","2"
"20150730135015P040046587181001","2"
"20150730135147P030144807073003","2"
"20150730135239P030144809729001","2"
"20150730135244P030144810177001","1"
"20150730135253P030125729911001","1"
"20150730135253P040120957495001","1"
"20150730135254P030125730199001","1"
"20150730135313P040120957639001","1"
"20150730135400P030125733111001","1"
"20150730135504P030144813265001","1"
"20150730135507P030125737623001","2"
"20150730135507P040120960359001","1"
"20150730135517P040120960839001","1"
"20150730135519P040146675057001","1"
"20150730135546P030125741015001","2"
"20150730135646P030125745287001","1"
"20150730135650P030144814625001","2"
"20150730135656P030125746199001","2"
"20150730135703P040146677281001","2"
"20150730135820P040120964631001","1"
"20150730135827P040120964775001","2"
"20150730135908P040120965383001","1"
"20150730135943P040146681953001",
"20150730140001P040146682337001","1"
"20150730140015P040120966231001",
"20150730140026P040120966375001",
"20150730140117P030125756439001","1"
"20150730140124P030144825521001","1"
"20150730140133P030144826001001","1"
"20150730140154P040046600173001","1"
"20150730140218P030125759271001","1"
"20150730140253P030144829137003","2"
"20150730140417P040046602909001","1"
"20150730140437P040046603277001","2"
"20150730140504P040120971255001","2"
"20150730140510P030144834017001","1"
"20150730140609P040120972279001","1"
"20150730140611P030125767175001","1"
"20150730140631P030144838401001","1"
"20150730140638P030041371437001","1"
"20150730140726P040120973767001","1"
"20150730140807P030041372221005","2"
"20150730140810P040120974407002","1"
"20150730140810P040120974407003","1"
"20150730140810P040120974407004","1"
"20150730141026P040146697889001","1"
"20150730141050P040146698513001","1"
"20150730141134P040146700513001","1"
"20150730141139P040120977319001","1"
"20150730141153P040146701121001","1"
"20150730141314P040146703409005","1"
"20150730141335P030041378909003","1"
"20150730141436P040120981047002","1"
"20150730141507P040120982119002","1"
"20150730141514P040046612957001","1"
"20150730141645P030144863041001","2"
"20150730141736P040146711073001","1"
"20150730141740P040146711137001","2"
"20150730141741P040005232757001","1"
"20150730141741P040146711153001","1"
"20150730141844P040146712401003","2"
"20150730141846P030017046047001","1"
"20150730141846P040146712417005","2"
"20150730141945P030017046383001","1"
"20150730141949P040120991159001","1"
"20150730141954P040146713649001","1"
"20150730142041P030144876961001","2"
"20150730142119P030125782551001","1"
"20150730142243P040120998519001","1"
"20150730142251P030144884817001","1"
"20150730142258P030144885265001","1"
"20150730142307P040120999047001","1"
"20150730142318P030144886449001","1"
"20150730142329P030144887105001","2"
"20150730142356P030144888801002","2"
"20150730142356P030144888801003","2"
"20150730142356P030144888801004","2"
"20150730142430P030144890689001","2"
"20150730142444P030144892305002","2"
"20150730142510P040146721409001","1"
"20150730142516P040121003127001","1"
"20150730142518P030144894321001","1"
"20150730142534P030144895761001","2"
"20150730142539P030144895937001","1"
"20150730142547P040121004759001","1"
"20150730142643P040121007015001","2"
"20150730142702P030144899937001","1"
"20150730142802P040146723841001","1"
"20150730142807P030125787511001","1"
"20150730142840P040121012327001","2"
"20150730142858P040146724577001","1"
"20150730142911P040121013847001","1"
"20150730143143P040146729809001","1"
"20150730143202P030041392589001","1"
"20150730143240P030041393805001","1"
"20150730143245P030041393949001","1"
"20150730143252P040146730609001","1"
"20150730143359P030125798263001","1"
"20150730143417P030125798727001","1"
"20150730143417P030125798727002","1"
"20150730143420P040121026407001","2"
"20150730143441P030144916353001","1"
"20150730143501P030125799895001","2"
"20150730143501P040121027639001","2"
"20150730143543P040121028743001","2"
"20150730143545P030144918065001","1"
"20150730143553P030144918385001","1"
"20150730143607P040121029479001","2"
"20150730143656P030144921297001","2"
"20150730143658P030144921409001","1"
"20150730143818P040121034903001","1"
"20150730143824P040121035415001","1"
"20150730143923P040121036727001","1"
"20150730143924P030125808951001","2"
"20150730143931P030125809431001","1"
"20150730143948P040121037703001","1"
"20150730144001P040121038135001","2"
"20150730144042P030125813735001","1"
"20150730144048P040121040151001","2"
"20150730144056P040121040535001","2"
"20150730144135P030144931585001","2"
"20150730144152P040146741729001","1"
"20150730144241P030144932577001","2"
"20150730144257P030144932785001","1"
"20150730144303P030144932897001","1"
"20150730144303P040121045591001","2"
"20150730144306P030144932929001","1"
"20150730144313P040121045991001","1"
"20150730144316P040146743569001","1"
"20150730144356P040046621501001","2"
"20150730144409P030041400365001","1"
"20150730144410P040046621597001","1"
"20150730144413P040014318927001","1"
"20150730144414P030041400413001","1"
"20150730144423P030041400509001","1"
"20150730144426P030041400525001","1"
"20150730144434P040046621741001","1"
"20150730144527P040146748225001","2"
"20150730144542P040146748641001","1"
"20150730144634P030125827911001","1"
"20150730144741P040121055351001","1"
"20150730144741P040146753329001","1"
"20150730144759P030144945089001","1"
"20150730144800P040146754049001","1"
"20150730144803P040121056535001","1"
"20150730144859P040005234821001","1"
"20150730144951P030125832439001","1"
"20150730144959P040146760689001","1"
"20150730145001P040005235045001","2"
"20150730145001P040005235045003","1"
"20150730145112P030144952497001","1"
"20150730145147P030144954561001","1"
"20150730145209P030144955697001","1"
"20150730145230P040146769729001","1"
"20150730145231P030144956801001","1"
"20150730145321P030144958801001","1"
"20150730145327P030041404877001","2"
"20150730145403P030041405293001","2"
"20150730145430P040146774641001","1"
"20150730145431P040146774689001","2"
"20150730145501P040146776049001","1"
"20150730145519P030041405789002","1"
"20150730145519P030041405789005","2"
"20150730145559P030041405981001","1"
"20150730145604P040146779329001","1"
"20150730145636P040121069911001","1"
"20150730145643P040146781217001","1"
"20150730145758P040146783281001","1"
"20150730145811P040005235669001","2"
"20150730145851P030144970337001","1"
"20150730145854P030144970433001","1"
"20150730145955P040121078903001","2"
"20150730150004P030144972897004","1"
"20150730150024P030017052591002","2"
"20150730150024P030017052591006","2"
"20150730150036P030017052687001","1"
"20150730150044P030017052751001","2"
"20150730150113P040121084215001","1"
"20150730150136P040146787297001","1"
"20150730150148P030125856167001","1"
"20150730150157P040121086247004","2"
"20150730150214P030125857527001","1"
"20150730150355P040121092215001","1"
"20150730150415P030125862567001","1"
"20150730150430P030144981793001","2"
"20150730150431P030125862839001","1"
"20150730150448P030125863383001","1"
"20150730150537P030041409757001","1"
"20150730150550P040121099031001","1"
"20150730150644P040121101207001","1"
"20150730150725P030041410605001","1"
"20150730150805P040146796785001","1"
"20150730150811P040146796833001","1"
"20150730150857P030041411309001","2"
"20150730150918P040014320639001","2"
"20150730150929P040014320767001","1"
"20150730150944P040014320879001","1"
"20150730151107P030125881991001","1"
"20150730151116P030125882487001","2"
"20150730151139P030125883367001","1"
"20150730151155P040046629197001","2"
"20150730151223P040046629469001","1"
"20150730151237P030125885367001","2"
"20150730151319P030125887415001","1"
"20150730151322P040046630381001","1"
"20150730151351P030125888951001","1"
"20150730151407P040046630653001","1"
"20150730151409P030125889639001","1"
"20150730151413P030144996321001","2"
"20150730151505P030125892183003","2"
"20150730151525P040146805745001","2"
"20150730151534P040121126183001","2"
"20150730151547P040146806577001","2"
"20150730151647P040046631709001","1"
"20150730151712P040046631965001","1"
"20150730151731P030125899495001","2"
"20150730151731P030145000881001","2"
"20150730151736P040046632077002","2"
"20150730151740P030125900375005","1"
"20150730151747P040046632189001","1"
"20150730151749P040046632253001","2"
"20150730151752P030145001041001","2"
"20150730151752P040046632285004","2"
"20150730151752P040046632285005","2"
"20150730151754P040046632301001","1"
"20150730151855P030145002113001","1"
"20150730152001P040046632925001","1"
"20150730152005P040046632957001","2"
"20150730152113P030145004561001","1"
"20150730152113P040121138839001","1"
"20150730152115P040121138903001","1"
"20150730152127P040121139447001","1"
"20150730152402P030125919351001","1"
"20150730152424P030145010209001","1"
"20150730152426P030125920295001","1"
"20150730152431P030125920471001","1"
"20150730152436P030125920711001","1"
"20150730152509P030125921799001","1"
"20150730152534P030041415565001","1"
"20150730152534P040146825265001","1"
"20150730152603P030145013025001","2"
"20150730152612P030145013393001","2"
"20150730152642P030145014785001","1"
"20150730152642P040146828545001","1"
"20150730152650P030125925815001","1"
"20150730152657P030125926279001","1"
"20150730152712P030041416829001","1"
"20150730152835P030125929719001","1"
"20150730152901P030145020913001","2"
"20150730152909P030145021265001","1"
"20150730152922P030145021649001","1"
"20150730153009P040121155383001","2"
"20150730153011P040121155463001","1"
"20150730153057P030145025217002","2"
"20150730153057P030145025217006","1"
"20150730153132P040046635245001","1"
"20150730153140P040046635261001","1"
"20150730153206P030125939143001","1"
"20150730153316P040046636029001","2"
"20150730153338P040146848209001",
"20150730153345P030145030305001","2"
"20150730153351P030125944199001","2"
"20150730153358P040121160791001","2"
"20150730153359P030145030881001","1"
"20150730153402P040046636317001","1"
"20150730153510P030125946583001","2"
"20150730153511P030145034817001","1"
"20150730153547P040146854673001","1"
"20150730153658P040121164711001","1"
"20150730153735P040146860401001","1"
"20150730153806P030145043697001","1"
"20150730153829P040146863457001","2"
"20150730153830P040146863569001","1"
"20150730153934P030145048033001","1"
"20150730154014P040005239109001","1"
"20150730154026P040146869569001","1"
"20150730154034P030145051089001","1"
"20150730154044P040146871089001","2"
"20150730154048P040146871169001","1"
"20150730154151P030145054705001","2"
"20150730154216P040046640317001","2"
"20150730154449P040146882257001","2"
"20150730154503P030041426205001","1"
"20150730154505P040146882689003","1"
"20150730154517P040146883137002","2"
"20150730154615P030145068625001","2"
"20150730154703P040146887729001","1"
"20150730154755P040146890977001","1"
"20150730154822P040046647469001","1"
"20150730154840P040046648317001","2"
"20150730154928P040146894881001","2"
"20150730154955P030041433437001","1"
"20150730155001P040146896161001","2"
"20150730155019P030145081249001","1"
"20150730155021P030125961063002","1"
"20150730155021P030125961063003","2"
"20150730155044P030041435213004","2"
"20150730155044P030041435213005","2"
"20150730155051P030041435629002","2"
"20150730155051P030041435629004","2"
"20150730155054P040146898817001","1"
"20150730155144P030145085153001","2"
"20150730155159P040121187607001","1"
"20150730155201P030125964423001","1"
"20150730155227P030145087345001","1"
"20150730155256P030145088465001","1"
"20150730155342P030145090577001","2"
"20150730155350P030145090817001","1"
"20150730155405P040121198327001","1"
"20150730155451P030145093377001","1"
"20150730155453P040146902993001","1"
"20150730155524P040046653357001","2"
"20150730155530P030145096385001","1"
"20150730155539P030145097073001","1"
"20150730155551P030145097745001","1"
"20150730155555P040046653997002","2"
